name,genres,year,country,producer,imdb_rating,link
Изображение смерти,"мистика,, ,ужасы",2008,Италия,Стефано Бессони,4.8,https://ru.wikipedia.org/wiki/%D0%98%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5_%D1%81%D0%BC%D0%B5%D1%80%D1%82%D0%B8
Дороти Миллс,"ужасы,драма,мистический фильм",2008,Франция,Аньес Мерле,6.0,https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D1%80%D0%BE%D1%82%D0%B8_%D0%9C%D0%B8%D0%BB%D0%BB%D1%81
Дрожь,"ужасы,триллер",2008,,Исидро Ортис,6.0,"https://ru.wikipedia.org/wiki/%D0%94%D1%80%D0%BE%D0%B6%D1%8C_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2008)"
День мертвецов,фильм ужасов,1968,США,Стив Майнер,4.5,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BD%D1%8C_%D0%BC%D0%B5%D1%80%D1%82%D0%B2%D0%B5%D1%86%D0%BE%D0%B2_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2008)"
Детишки,фильм ужасов,2008,Великобритания,Том Шенклэнд,5.9,https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D1%82%D0%B8%D1%88%D0%BA%D0%B8
Гризли Парк,фильм ужасов,2008,США,Том Скалл,4.0,https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%B8%D0%B7%D0%BB%D0%B8_%D0%9F%D0%B0%D1%80%D0%BA
Глаз,"Фильм ужасов,Триллер",2008,США,Дэвид Моро,5.4,"https://ru.wikipedia.org/wiki/%D0%93%D0%BB%D0%B0%D0%B7_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2008)"
Выпускной,Слэшер,2008,Канада,Нельсон Маккормик,3.9,"https://ru.wikipedia.org/wiki/%D0%92%D1%8B%D0%BF%D1%83%D1%81%D0%BA%D0%BD%D0%BE%D0%B9_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2008)"
Впусти меня,"мистический триллер,, ,фэнтези,, ,мелодрама",2008,Швеция,Томас Альфредсон,7.8,"https://ru.wikipedia.org/wiki/%D0%92%D0%BF%D1%83%D1%81%D1%82%D0%B8_%D0%BC%D0%B5%D0%BD%D1%8F_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2008)"
Битва в пустыне,"научная фантастика,ужасы",2008,Марокко,Дэниэл Мирик,5.4,https://ru.wikipedia.org/wiki/%D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D0%B2_%D0%BF%D1%83%D1%81%D1%82%D1%8B%D0%BD%D0%B5
Вымирающая порода,фильм ужасов,2008,Австралия,Джоди Двайер,5.3,https://ru.wikipedia.org/wiki/%D0%92%D1%8B%D0%BC%D0%B8%D1%80%D0%B0%D1%8E%D1%89%D0%B0%D1%8F_%D0%BF%D0%BE%D1%80%D0%BE%D0%B4%D0%B0
Блюз малышки,"фильм ужасов, ,триллер,криминальный фильм",2008,США,"Ларс Е. Джейкобсон, Амардип Калека",5.7,"https://ru.wikipedia.org/wiki/%D0%91%D0%BB%D1%8E%D0%B7_%D0%BC%D0%B0%D0%BB%D1%8B%D1%88%D0%BA%D0%B8_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2008)"
Анаконда 3: Цена эксперимента,природный фильм ужасов,2008,США,Дон Э. Фонтлерой,2.8,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D0%BA%D0%BE%D0%BD%D0%B4%D0%B0_3:_%D0%A6%D0%B5%D0%BD%D0%B0_%D1%8D%D0%BA%D1%81%D0%BF%D0%B5%D1%80%D0%B8%D0%BC%D0%B5%D0%BD%D1%82%D0%B0
Возвращение в спящий лагерь,"ужасы,слэшер,комедия",2008,США,Роберт Хилцик,4.1,https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%B2%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D1%81%D0%BF%D1%8F%D1%89%D0%B8%D0%B9_%D0%BB%D0%B0%D0%B3%D0%B5%D1%80%D1%8C
100 футов,триллер,2008,США,Эрик Ред,5.4,https://ru.wikipedia.org/wiki/100_%D1%84%D1%83%D1%82%D0%BE%D0%B2
Адский бункер,"боевик,фильм ужасов",2008,Великобритания,Стив Баркер,5.8,https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D1%81%D0%BA%D0%B8%D0%B9_%D0%B1%D1%83%D0%BD%D0%BA%D0%B5%D1%80
Могила,фильм ужасов,2007,США,Улли Ломмелm,1.5,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2007)"
Мёртвый отель,фильм ужасов о сверхъестественном,2007,США,Эд Уинфилд,2.8,https://ru.wikipedia.org/wiki/%D0%9C%D1%91%D1%80%D1%82%D0%B2%D1%8B%D0%B9_%D0%BE%D1%82%D0%B5%D0%BB%D1%8C
Месть нерождённому,"ужасы,триллер",2007,Франция,Александр Бустилло,6.7,https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%81%D1%82%D1%8C_%D0%BD%D0%B5%D1%80%D0%BE%D0%B6%D0%B4%D1%91%D0%BD%D0%BD%D0%BE%D0%BC%D1%83
Метаморфозы,фильм ужасов,1610,Германия,Енё Ходи,3.6,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D1%80%D1%84%D0%BE%D0%B7%D1%8B_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2007)"
Шёпот стен,Истории о призраках,2009,,Ким Тхэ Ён,,https://ru.wikipedia.org/wiki/%D0%A8%D1%91%D0%BF%D0%BE%D1%82_%D1%81%D1%82%D0%B5%D0%BD_(%D1%81%D0%B5%D1%80%D0%B8%D1%8F_%D1%84%D0%B8%D0%BB%D1%8C%D0%BC%D0%BE%D0%B2)
Ночные небеса,фильм ужасов,2007,США,Рой Книрим,4.5,https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D1%87%D0%BD%D1%8B%D0%B5_%D0%BD%D0%B5%D0%B1%D0%B5%D1%81%D0%B0
Мёртвые дочери,"ужасы,мистика,триллер",2007,Россия,Павел Руминов,4.0,https://ru.wikipedia.org/wiki/%D0%9C%D1%91%D1%80%D1%82%D0%B2%D1%8B%D0%B5_%D0%B4%D0%BE%D1%87%D0%B5%D1%80%D0%B8
Меня зовут Брюс,"фильм ужасов,комедия",2007,США,Брюс Кэмпбелл,6.1,https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BD%D1%8F_%D0%B7%D0%BE%D0%B2%D1%83%D1%82_%D0%91%D1%80%D1%8E%D1%81
Мёртвая тишина,ужасы,2007,США,Джеймс Ван,6.1,https://ru.wikipedia.org/wiki/%D0%9C%D1%91%D1%80%D1%82%D0%B2%D0%B0%D1%8F_%D1%82%D0%B8%D1%88%D0%B8%D0%BD%D0%B0
Мгла,"фантастика,ужасы,драма,триллер",2007,США,Фрэнк Дарабонт,7.1,https://ru.wikipedia.org/wiki/%D0%9C%D0%B3%D0%BB%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Малберри-стрит,"драма, / ,фильм ужасов",2007,США,Джим Микл,5.5,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B1%D0%B5%D1%80%D1%80%D0%B8-%D1%81%D1%82%D1%80%D0%B8%D1%82_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Мать слёз,фильм ужасов,2007,США,Дарио Ардженто,5.0,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%82%D1%8C_%D1%81%D0%BB%D1%91%D0%B7
Ледяные пауки,"фантастика,,,фильм ужасов",2007,США,Тибор Такач,3.2,https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B4%D1%8F%D0%BD%D1%8B%D0%B5_%D0%BF%D0%B0%D1%83%D0%BA%D0%B8
Кудесник крови,фильм ужасов,2007,США,Джерами Кастен,4.8,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B4%D0%B5%D1%81%D0%BD%D0%B8%D0%BA_%D0%BA%D1%80%D0%BE%D0%B2%D0%B8_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2007)"
Кошелёк или жизнь,"фильм ужасов, / ,комедия, / ,триллер",2007,США,Майкл Догерти,6.7,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%88%D0%B5%D0%BB%D1%91%D0%BA_%D0%B8%D0%BB%D0%B8_%D0%B6%D0%B8%D0%B7%D0%BD%D1%8C_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Крокодил,природный фильм ужасов,2007,Австралия,Грег Маклин,6.2,"https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%BE%D0%BA%D0%BE%D0%B4%D0%B8%D0%BB_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2007)"
Ледяной ветер,"драма,фильм ужасов,триллер",2007,США,Грегори Джекобс,5.8,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B4%D1%8F%D0%BD%D0%BE%D0%B9_%D0%B2%D0%B5%D1%82%D0%B5%D1%80_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2007)"
Кровавый пир,фильм ужасов,2007,США,Роберт Уилсон,4.4,https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%BE%D0%B2%D0%B0%D0%B2%D1%8B%D0%B9_%D0%BF%D0%B8%D1%80
Квартира 1303,ужасы,2012,Япония,Атару Оикава,4.7,https://ru.wikipedia.org/wiki/%D0%9A%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80%D0%B0_1303
WAZ: Камера пыток,"криминальный фильм,, ,драма,, ,фильм ужасов",2007,Великобритания,Том Шенклэнд,5.7,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D0%B5%D1%80%D0%B0_%D0%BF%D1%8B%D1%82%D0%BE%D0%BA
Кайдан,ужасы,2007,,Хидэо Наката,6.1,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B9%D0%B4%D0%B0%D0%BD_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2007)"
Зубы,комедия ужасов,2007,США,Митчелл Лихтенштейн,5.4,"https://ru.wikipedia.org/wiki/%D0%97%D1%83%D0%B1%D1%8B_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2007)"
Зло: не думай об этом,"фэнтези,, ,ужасы,, ,комедия",2007,США,Алекс Замм,5.7,https://ru.wikipedia.org/wiki/%D0%97%D0%BB%D0%BE:_%D0%BD%D0%B5_%D0%B4%D1%83%D0%BC%D0%B0%D0%B9_%D0%BE%D0%B1_%D1%8D%D1%82%D0%BE%D0%BC
Дом страхов,"фильм ужасов,триллер",2007,США,Райан Литтл,4.7,https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BC_%D1%81%D1%82%D1%80%D0%B0%D1%85%D0%BE%D0%B2
Дневники мертвецов,"фильм о зомби,найденная плёнка",1968,США,Джордж Ромеро,5.5,https://ru.wikipedia.org/wiki/%D0%94%D0%BD%D0%B5%D0%B2%D0%BD%D0%B8%D0%BA%D0%B8_%D0%BC%D0%B5%D1%80%D1%82%D0%B2%D0%B5%D1%86%D0%BE%D0%B2
Доказательство смерти,"слэшер,чёрная комедия,ритм-энд-блюз,, ,рок-н-ролл,, ,поп",2007,США,Квентин Тарантино,7.0,https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BA%D0%B0%D0%B7%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE_%D1%81%D0%BC%D0%B5%D1%80%D1%82%D0%B8
Дневник вампирши,Ужасы,2007,Великобритания,Марк Джеймс ,4.2,https://ru.wikipedia.org/wiki/%D0%94%D0%BD%D0%B5%D0%B2%D0%BD%D0%B8%D0%BA_%D0%B2%D0%B0%D0%BC%D0%BF%D0%B8%D1%80%D1%88%D0%B8
Девушка по соседству,"криминальный фильм, / ,драма, / ,Триллер",2007,США,Грегори Уилсон,6.5,https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%B2%D1%83%D1%88%D0%BA%D0%B0_%D0%BF%D0%BE_%D1%81%D0%BE%D1%81%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D1%83
Демон смерти,"фильм ужасов,, ,триллер",2007,США,Майкл Фейфер,2.4,https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D0%BE%D0%BD_%D1%81%D0%BC%D0%B5%D1%80%D1%82%D0%B8
Грибы,фильм ужасов,2007,Ирландия,Пэдди Бретнэк,4.6,https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%B8%D0%B1%D1%8B_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Грайндхаус,"хоррор, / ,боевик, / ,триллер",2007,США,Роберт Родригес,7.5,https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%B0%D0%B9%D0%BD%D0%B4%D1%85%D0%B0%D1%83%D1%81_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Граница,фильм ужасов,2007,,Ксавье Жанс,6.2,"https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2007)"
Голый страх,"фильм ужасов, ,триллер",2007,США,Том Эберхардт,5.1,https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D1%8B%D0%B9_%D1%81%D1%82%D1%80%D0%B0%D1%85
Ганнибал: Восхождение,"драма,, ,триллер,, ,ужасы",2007,Франция,Питер Уэббер,6.1,https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BD%D0%BD%D0%B8%D0%B1%D0%B0%D0%BB:_%D0%92%D0%BE%D1%81%D1%85%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Вороньё,природный фильм ужасов,2007,США,Шелдон Уилсон,4.3,https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D1%8C%D1%91
Гензель и Гретель,"ужасы,драма,фэнтези,детектив,триллер",2007,Республика Корея,Лим Пхильсон,6.7,"https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D0%BD%D0%B7%D0%B5%D0%BB%D1%8C_%D0%B8_%D0%93%D1%80%D0%B5%D1%82%D0%B5%D0%BB%D1%8C_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2007)"
Вакансия на жертву,"фильм ужасов,триллер",2007,США,Нимрод Антал,6.2,https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D1%8F_%D0%BD%D0%B0_%D0%B6%D0%B5%D1%80%D1%82%D0%B2%D1%83
Вампирша,"боевик,фильм ужасов",2007,США,Себастьян Гутьеррес,4.9,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BC%D0%BF%D0%B8%D1%80%D1%88%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2007)"
Возвращение в дом ночных призраков,фильм ужасов,2007,США,Виктор Гарсия,4.5,https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%B2%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%B4%D0%BE%D0%BC_%D0%BD%D0%BE%D1%87%D0%BD%D1%8B%D1%85_%D0%BF%D1%80%D0%B8%D0%B7%D1%80%D0%B0%D0%BA%D0%BE%D0%B2
Брошенный умирать,слэшер,2007,Канада,Кристофер Харрисон,4.1,https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%BE%D1%88%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D1%83%D0%BC%D0%B8%D1%80%D0%B0%D1%82%D1%8C
Бугимэн 2,"фильм ужасов, / ,триллер, / ,драма",2007,США,Джефф Бетанкорт,5.0,https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%B3%D0%B8%D0%BC%D0%B5%D0%BD_2
Бладрейн 2: Освобождение,"боевик,ужасы",2007,Германия,Уве Болл,2.7,https://ru.wikipedia.org/wiki/%D0%91%D0%BB%D0%B0%D0%B4%D1%80%D0%B5%D0%B9%D0%BD_2:_%D0%9E%D1%81%D0%B2%D0%BE%D0%B1%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5
Ангел света,"мистика,боевик,ужасы",2007,Австралия,Шейн Эббесс,5.5,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B3%D0%B5%D0%BB_%D1%81%D0%B2%D0%B5%D1%82%D0%B0
28 недель спустя,"постапокалиптический, ,фильм ужасов",2007,Великобритания,Хуан Карлос Фреснадильо,6.9,https://ru.wikipedia.org/wiki/28_%D0%BD%D0%B5%D0%B4%D0%B5%D0%BB%D1%8C_%D1%81%D0%BF%D1%83%D1%81%D1%82%D1%8F
30 дней ночи,"ужасы,драма,триллер",2007,США,Дэвид Слейд,6.6,https://ru.wikipedia.org/wiki/30_%D0%B4%D0%BD%D0%B5%D0%B9_%D0%BD%D0%BE%D1%87%D0%B8
100 слёз,фильм ужасов,2007,США,Маркус Кох,4.1,https://ru.wikipedia.org/wiki/100_%D1%81%D0%BB%D1%91%D0%B7
Юленька,фильм ужасов,2009,Россия,Александр Стриженов,5.0,https://ru.wikipedia.org/wiki/%D0%AE%D0%BB%D0%B5%D0%BD%D1%8C%D0%BA%D0%B0
Человеческая многоножка,боди-хоррор,2009,Нидерланды,Том Сикс,4.4,https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F_%D0%BC%D0%BD%D0%BE%D0%B3%D0%BE%D0%BD%D0%BE%D0%B6%D0%BA%D0%B0
Ужас на глубине 9 миль,ужасы,2009,,Энтони Уоллер,5.3,https://ru.wikipedia.org/wiki/%D0%A3%D0%B6%D0%B0%D1%81_%D0%BD%D0%B0_%D0%B3%D0%BB%D1%83%D0%B1%D0%B8%D0%BD%D0%B5_9_%D0%BC%D0%B8%D0%BB%D1%8C
Фобия 2,"фильм ужасов, (,киноальманах,)",2009,Таиланд,Павин Пурикитпанья,6.6,https://ru.wikipedia.org/wiki/%D0%A4%D0%BE%D0%B1%D0%B8%D1%8F_2
Трансильмания,"комедия,, ,ужасы,, ,пародия",2009,США,Дэвид Хилленбрэнд,3.8,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D0%BD%D1%81%D0%B8%D0%BB%D1%8C%D0%BC%D0%B0%D0%BD%D0%B8%D1%8F
Тень,"триллер,фильм ужасов",2009,,Федерико Зампальоне,5.3,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BD%D1%8C_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2009)"
Терминаторы,научная фантастика,2009,США,Ксавьер Пусловски,2.1,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D1%80%D0%BC%D0%B8%D0%BD%D0%B0%D1%82%D0%BE%D1%80%D1%8B
Тёмный дом,"ужасы,триллер,слэшер",2009,США,Дэрин Скотт,4.8,https://ru.wikipedia.org/wiki/%D0%A2%D1%91%D0%BC%D0%BD%D1%8B%D0%B9_%D0%B4%D0%BE%D0%BC
Страх,"фильм ужасов, / ,триллер",2009,Великобритания,Энтони ДиБлейси,5.6,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B0%D1%85_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2009)"
Тело Дженнифер,"чёрная комедия,ужасы,фэнтези",2009,США,Карин Кусама,5.5,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BB%D0%BE_%D0%94%D0%B6%D0%B5%D0%BD%D0%BD%D0%B8%D1%84%D0%B5%D1%80
Стая,"фильм ужасов,, ,боевик,, ,триллер",2009,Франция,Янник Даан,5.9,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D1%8F_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2009)"
Спуск 2,фильм ужасов,2009,Великобритания,Джон Харрис,5.7,https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D1%83%D1%81%D0%BA_2
Стан Хельсинг,"комедия,ужасы,чёрная комедия",2009,Канада,Бо Зенга,3.6,https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D0%BD_%D0%A5%D0%B5%D0%BB%D1%8C%D1%81%D0%B8%D0%BD%D0%B3
Репортаж из преисподней,"фильм ужасов,триллер,боевик,псевдодокументальный фильм",2009,Испания,Жауме Балагеро,6.5,https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%BF%D0%BE%D1%80%D1%82%D0%B0%D0%B6_%D0%B8%D0%B7_%D0%BF%D1%80%D0%B5%D0%B8%D1%81%D0%BF%D0%BE%D0%B4%D0%BD%D0%B5%D0%B9
Пятница 13-е,"слэшер,Pop,, ,Rock",2009,США,Маркус Ниспель,5.5,"https://ru.wikipedia.org/wiki/%D0%9F%D1%8F%D1%82%D0%BD%D0%B8%D1%86%D0%B0,_13-%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2009)"
Разрытые могилы,"фильм ужасов, / ,триллер",2009,США,Альваро де Арминьян,4.2,https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B7%D1%80%D1%8B%D1%82%D1%8B%D0%B5_%D0%BC%D0%BE%D0%B3%D0%B8%D0%BB%D1%8B
Пункт назначения 4,"триллер,, ,фильм ужасов",2009,США,Дэвид Р. Эллис,5.1,https://ru.wikipedia.org/wiki/%D0%9F%D1%83%D0%BD%D0%BA%D1%82_%D0%BD%D0%B0%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D1%8F_4
Проклятая,"фильм ужасов,триллер",2009,США,Луисо Бердейо,5.3,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%BA%D0%BB%D1%8F%D1%82%D0%B0%D1%8F
Проклятие 3,"фильм ужасов,, ,триллер",2009,США,Тоби Уилкинс,4.6,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%BA%D0%BB%D1%8F%D1%82%D0%B8%D0%B5_3
Последний Лавкрафт: Реликвия Ктулху,"ужасы, комедия",2009,США,Генри Сэйн,5.4,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%81%D0%BB%D0%B5%D0%B4%D0%BD%D0%B8%D0%B9_%D0%9B%D0%B0%D0%B2%D0%BA%D1%80%D0%B0%D1%84%D1%82:_%D0%A0%D0%B5%D0%BB%D0%B8%D0%BA%D0%B2%D0%B8%D1%8F_%D0%9A%D1%82%D1%83%D0%BB%D1%85%D1%83
Призраки дома Винчестеров,фильм ужасов,2009,США,Марк Аткинс,3.4,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B8%D0%B7%D1%80%D0%B0%D0%BA%D0%B8_%D0%B4%D0%BE%D0%BC%D0%B0_%D0%92%D0%B8%D0%BD%D1%87%D0%B5%D1%81%D1%82%D0%B5%D1%80%D0%BE%D0%B2
Призраки в Коннектикуте,"ужасы,, ,триллер,, ,драма",2009,США,Питер Корнуэлл,5.8,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B8%D0%B7%D1%80%D0%B0%D0%BA%D0%B8_%D0%B2_%D0%9A%D0%BE%D0%BD%D0%BD%D0%B5%D0%BA%D1%82%D0%B8%D0%BA%D1%83%D1%82%D0%B5
Последний дом слева,"драма,, ,триллер,, ,фильм ужасов",1972,США,Дэннис Илиадис,6.5,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%81%D0%BB%D0%B5%D0%B4%D0%BD%D0%B8%D0%B9_%D0%B4%D0%BE%D0%BC_%D1%81%D0%BB%D0%B5%D0%B2%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2009)"
Поворот не туда 3,слэшер,2009,США,Дэклан О'Брайан,4.6,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82_%D0%BD%D0%B5_%D1%82%D1%83%D0%B4%D0%B0_3
Оттепель,"научная фантастика,ужасы",2009,США,Марк А. Льюис,5.2,"https://ru.wikipedia.org/wiki/%D0%9E%D1%82%D1%82%D0%B5%D0%BF%D0%B5%D0%BB%D1%8C_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2009)"
Пандорум,"боевик, ,ужасы,, ,фантастика",2010,Германия,Кристиан Альварт,6.7,https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BD%D0%B4%D0%BE%D1%80%D1%83%D0%BC
Пила 6,ужасы,2009,,Кевин Гротерт,6.0,https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D0%BB%D0%B0_6
Операция «Мёртвый снег»,зомби-комедия,2009,Норвегия,Томми Виркола,6.3,https://ru.wikipedia.org/wiki/%D0%9E%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F_%C2%AB%D0%9C%D1%91%D1%80%D1%82%D0%B2%D1%8B%D0%B9_%D1%81%D0%BD%D0%B5%D0%B3%C2%BB
Паранормальная сущность,"фильм ужасов, ,триллер, ,псевдодокументальный фильм",2009,США,Шэйн Ван Дайк,4.3,https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D0%B0%D0%BD%D0%BE%D1%80%D0%BC%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%81%D1%83%D1%89%D0%BD%D0%BE%D1%81%D1%82%D1%8C
Незваные,"мистика,драма,фильм ужасов",2009,Канада,Чарли Гард,6.3,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%B7%D0%B2%D0%B0%D0%BD%D1%8B%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2009)"
Ночь демонов,фильм ужасов,2009,США,Адам Гираш,4.6,"https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D1%87%D1%8C_%D0%B4%D0%B5%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2009)"
Нерождённый,"фильм ужасов, / ,триллер",2009,США,Дэвид С. Гойер,4.7,https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D1%80%D0%BE%D0%B6%D0%B4%D1%91%D0%BD%D0%BD%D1%8B%D0%B9
Носители,"драма,триллер,фильм ужасов",2009,США,Алекс Пастор,6.0,https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D1%81%D0%B8%D1%82%D0%B5%D0%BB%D0%B8
Любимые,"драма, / ,фильм ужасов, / ,триллер",2009,Австралия,Шон Бирн,6.6,https://ru.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%B8%D0%BC%D1%8B%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Не забывай меня,фильм ужасов,2009,США,Тайлер Оливер,5.1,https://ru.wikipedia.org/wiki/%D0%9D%D0%B5_%D0%B7%D0%B0%D0%B1%D1%8B%D0%B2%D0%B0%D0%B9_%D0%BC%D0%B5%D0%BD%D1%8F
